[0000007006ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000002c0
[0000007052ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000002c1
[0000007080ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000002c0
[0000007096ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000002c1
[0000007108ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000002d
[0000007126ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000007140ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000002d0
[0000007170ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000002d0
[0000007202ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000002d1
[0000007236ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000002d0
[0000007256ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000002d1
[0000007268ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000002e
[0000007284ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000007298ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000002e0
[0000007332ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000002e0
[0000007368ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000002e1
[0000007394ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000002e0
[0000007408ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000002e1
[0000007420ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000002f
[0000007434ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000007450ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000002f0
[0000007478ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000002f0
[0000007512ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000002f1
[0000007534ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000002f0
[0000007546ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000002f1
[0000007564ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000030
[0000007584ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000007598ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000300
[0000007626ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000300
[0000007672ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000301
[0000007696ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000300
[0000007714ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000301
[0000007732ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000031
[0000007746ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000007766ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000310
[0000007794ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000310
[0000007838ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000311
[0000007860ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000310
[0000007874ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000311
[0000007890ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000032
[0000007904ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000007934ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000320
[0000007968ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000320
[0000008012ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000321
[0000008040ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000320
[0000008054ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000321
[0000008068ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000033
[0000008082ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000008096ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000330
[0000008126ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000330
[0000008164ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000331
[0000008190ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000330
[0000008208ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000331
[0000008224ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000034
[0000008238ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000008252ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000340
[0000008278ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000340
[0000008316ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000341
[0000008338ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000340
[0000008362ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000341
[0000008382ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000035
[0000008396ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000008414ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000350
[0000008442ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000350
[0000008476ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000351
[0000008502ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000350
[0000008522ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000351
[0000008536ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000036
[0000008550ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000008566ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000360
[0000008596ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000360
[0000008644ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000361
[0000008670ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000360
[0000008684ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000361
[0000008698ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000037
[0000008720ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000008734ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000370
[0000008760ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000370
[0000008794ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000371
[0000008818ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000370
[0000008830ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000371
[0000008844ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000038
[0000008868ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000008886ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000380
[0000008916ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000380
[0000008948ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000381
[0000008972ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000380
[0000008988ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000381
[0000009002ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000039
[0000009018ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000009032ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000390
[0000009068ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000390
[0000009120ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000391
[0000009146ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000390
[0000009160ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000391
[0000009180ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000003a
[0000009194ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000009206ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000003a0
[0000009232ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000003a0
[0000009270ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000003a1
[0000009304ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000003a0
[0000009318ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000003a1
[0000009334ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000003b
[0000009346ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000009358ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000003b0
[0000009402ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000003b0
[0000009438ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000003b1
[0000009468ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000003b0
[0000009480ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000003b1
[0000009494ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000003c
[0000009512ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000009528ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000003c0
[0000009558ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000003c0
[0000009596ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000003c1
[0000009622ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000003c0
[0000009636ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000003c1
[0000009648ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000003d
[0000009672ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000009692ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000003d0
[0000009720ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000003d0
[0000009766ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000003d1
[0000009788ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000003d0
[0000009800ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000003d1
[0000009818ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000003e
[0000009832ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000009846ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000003e0
[0000009878ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000003e0
[0000009920ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000003e1
[0000009944ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000003e0
[0000009960ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000003e1
[0000009972ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000003f
[0000009988ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000010008ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000003f0
[0000010046ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000003f0
[0000010098ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000003f1
[0000010124ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000003f0
[0000010140ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000003f1
[0000010152ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000040
[0000010172ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000010194ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000400
[0000010222ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000400
[0000010262ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000401
[0000010290ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000400
[0000010312ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000401
[0000010332ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000041
[0000010348ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000010362ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000410
[0000010392ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000410
[0000010434ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000411
[0000010462ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000410
[0000010474ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000411
[0000010486ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000042
[0000010504ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000010518ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000420
[0000010544ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000420
[0000010580ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000421
[0000010604ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000420
[0000010618ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000421
[0000010636ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000043
[0000010648ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000010664ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000430
[0000010688ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000430
[0000010724ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000431
[0000010752ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000430
[0000010766ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000431
[0000010782ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000044
[0000010794ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000010810ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000440
[0000010834ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000440
[0000010872ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000441
[0000010898ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000440
[0000010912ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000441
[0000010924ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000045
[0000010938ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000010958ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000450
[0000010984ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000450
[0000011022ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000451
[0000011048ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000450
[0000011060ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000451
[0000011072ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000046
[0000011088ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000011102ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000460
[0000011128ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000460
[0000011166ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000461
[0000011192ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000460
[0000011204ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000461
[0000011226ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000047
[0000011242ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000011256ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000470
[0000011284ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000470
[0000011332ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000471
[0000011358ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000470
[0000011376ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000471
[0000011390ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000048
[0000011408ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000011420ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000480
[0000011458ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000480
[0000011502ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000481
[0000011528ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000480
[0000011542ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000481
[0000011556ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000049
[0000011576ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000011588ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 00000490
[0000011614ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 00000490
[0000011652ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 00000491
[0000011678ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 00000490
[0000011696ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 00000491
[0000011712ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000004a
[0000011728ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000011744ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000004a0
[0000011774ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000004a0
[0000011806ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000004a1
[0000011828ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000004a0
[0000011840ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000004a1
[0000011858ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000004b
[0000011870ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000011884ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000004b0
[0000011912ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000004b0
[0000011952ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000004b1
[0000011978ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000004b0
[0000011992ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000004b1
[0000012006ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000004c
[0000012026ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000012038ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000004c0
[0000012064ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000004c0
[0000012114ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000004c1
[0000012144ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000004c0
[0000012160ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000004c1
[0000012174ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000004d
[0000012188ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000012214ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000004d0
[0000012236ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000004d0
[0000012274ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000004d1
[0000012298ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000004d0
[0000012310ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000004d1
[0000012322ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000004e
[0000012340ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000012354ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000004e0
[0000012382ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000004e0
[0000012418ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000004e1
[0000012442ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000004e0
[0000012458ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000004e1
[0000012472ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 0000004f
[0000012486ns] mycpu : pc = 1c000028, inst = 5fffe98e, reg = 00, val = 00000000
[0000012500ns] mycpu : pc = 1c000010, inst = 0040918d, reg = 13, val = 000004f0
[0000012540ns] mycpu : pc = 1c000014, inst = 060001a0, reg = 00, val = 000004f0
[0000012580ns] mycpu : pc = 1c000018, inst = 060005a0, reg = 00, val = 000004f1
[0000012602ns] mycpu : pc = 1c00001c, inst = 060001a1, reg = 00, val = 000004f0
[0000012640ns] mycpu : pc = 1c000020, inst = 060005a1, reg = 00, val = 000004f1
[0000012676ns] mycpu : pc = 1c000024, inst = 0280058c, reg = 12, val = 00000050
